0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1953,19558923.52,2020,7,9,9,2,3.5,,41.53,47.54,6.0,5.5,,0.8,3,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1954,19564580.47,2020,7,9,10,36,20.5,,40.97,49.96,13.0,8.4,,2.4,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1955,19565471.30,2020,7,9,10,51,11.3,0.58,44.82,37.65,0.0,6.0,2.5,1.1,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1956,19571629.80,2020,7,9,12,33,49.8,0.16,44.28,42.76,18.1,5.8,2.4,1.0,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1957,19615790.90,2020,7,10,0,49,50.9,0.17,43.93,43.07,11.6,4.0,0.9,0.0,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1958,19620119.81,2020,7,10,2,1,59.8,,42.64,48.55,24.0,6.9,,1.6,13,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1959,19623382.90,2020,7,10,2,56,22.9,0.21,44.36,42.33,16.8,6.9,2.8,1.6,8,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1960,19623746.98,2020,7,10,3,2,27.0,,43.03,45.52,6.0,6.7,,1.5,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1961,19626555.50,2020,7,10,3,49,15.5,0.08,43.94,43.05,12.6,3.7,1.6,-0.2,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1962,19628891.00,2020,7,10,4,28,11,0.64,42.98,45.99,12.3,7.0,3.2,1.7,19,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1963,19634209.30,2020,7,10,5,56,49.3,0.52,43.11,44.09,10.9,5.6,2.2,0.9,7,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1964,19636420.19,2020,7,10,6,33,40.2,,42.34,46.83,9.0,4.3,,0.2,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1965,19639402.77,2020,7,10,7,23,22.8,,42.38,46.92,9.0,5.1,,0.6,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1966,19649734.80,2020,7,10,10,15,34.8,0.30,44.69,37.67,5.8,6.1,2.1,1.2,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1967,19657785.90,2020,7,10,12,29,45.9,,43.04,47.42,15.0,5.9,,1.1,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1968,19669719.42,2020,7,10,15,48,39.4,,42.42,45.93,6.0,6.5,,1.4,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1969,19704057.03,2020,7,11,1,20,57.0,,41.75,47.48,18.0,7.1,,1.7,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1970,19704349.80,2020,7,11,1,25,49.8,0.23,43.93,42.36,10.0,5.2,2.4,0.7,7,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1971,19705495.50,2020,7,11,1,44,55.5,0.09,44.27,42.73,14.5,4.0,1.6,0.0,5,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1972,19708060.70,2020,7,11,2,27,40.7,0.09,44.14,42.69,11.1,5.3,2.7,0.7,7,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1973,19711560.88,2020,7,11,3,26,0.9,,41.41,48.53,24.0,7.7,,2.1,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1974,19730942.77,2020,7,11,8,49,2.8,,42.41,46.63,3.0,6.6,,1.4,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1975,19732509.96,2020,7,11,9,15,10.0,,42.30,48.29,6.0,6.7,,1.5,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1976,19736921.60,2020,7,11,10,28,41.6,0.50,42.32,46.04,15.6,7.5,3.6,1.9,13,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1977,19773418.72,2020,7,11,20,36,58.7,,42.51,46.89,6.0,3.8,,-0.1,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1978,19787434.67,2020,7,12,0,30,34.7,,42.91,47.18,9.0,5.6,,0.9,16,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1979,19793017.50,2020,7,12,2,3,37.5,0.13,43.93,43.08,11.9,4.7,1.9,0.4,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1980,19799769.70,2020,7,12,3,56,9.7,0.13,43.93,43.08,14.1,4.4,1.8,0.2,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1981,19806891.90,2020,7,12,5,54,51.9,0.63,41.77,43.72,7.9,11.5,5.1,4.2,24,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1982,19824475.62,2020,7,12,10,47,55.6,,42.40,46.92,9.0,4.6,,0.3,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1983,19827738.90,2020,7,12,11,42,18.9,0.78,42.55,43.60,15.0,8.3,3.7,2.4,12,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1984,19830323.96,2020,7,12,12,25,24.0,,42.15,46.24,15.0,6.6,,1.4,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1985,19844152.26,2020,7,12,16,15,52.3,,42.08,46.67,54.0,6.3,,1.3,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1986,19844271.50,2020,7,12,16,17,51.5,0.46,42.09,46.73,50.8,8.8,4.0,2.7,24,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1987,19846605.50,2020,7,12,16,56,45.5,0.52,44.05,40.61,15.3,5.9,2.7,1.1,6,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1988,19847472.70,2020,7,12,17,11,12.7,0.26,43.79,41.15,4.9,6.0,2.3,1.1,4,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1989,19858611.03,2020,7,12,20,16,51.0,,42.64,46.22,24.0,4.7,,0.4,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1990,19859012.74,2020,7,12,20,23,32.7,,42.94,47.09,9.0,4.3,,0.2,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1991,19860448.76,2020,7,12,20,47,28.8,,43.01,46.99,9.0,4.7,,0.4,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1992,19861952.09,2020,7,12,21,12,32.1,,40.72,48.37,69.0,7.5,,1.9,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1993,19899330.04,2020,7,13,7,35,30.0,,42.38,46.96,9.0,4.6,,0.3,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1994,19908869.80,2020,7,13,10,14,29.8,0.28,44.79,37.67,0.0,6.1,2.3,1.2,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1995,19913726.20,2020,7,13,11,35,26.2,,42.95,46.92,6.0,3.7,,-0.2,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1996,19915846.40,2020,7,13,12,10,46.4,0.20,44.06,42.05,0.0,6.0,3.1,1.1,7,взрыв,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1997,19919577.00,2020,7,13,13,12,57.0,0.42,44.20,40.10,6.6,5.9,2.3,1.1,6,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1998,19926138.06,2020,7,13,15,2,18.1,,42.21,48.11,6.0,7.2,,1.8,13,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 1999,19941298.08,2020,7,13,19,14,58.1,,42.21,46.41,18.0,4.4,,0.2,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2000,19978597.19,2020,7,14,5,36,37.2,,41.99,46.49,54.0,6.4,,1.3,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2001,19981460.17,2020,7,14,6,24,20.2,,41.55,47.63,8.0,6.0,,1.1,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2002,20008147.80,2020,7,14,13,49,7.8,0.50,43.45,43.89,8.8,6.5,2.9,1.4,9,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2003,20012981.70,2020,7,14,15,9,41.7,0.84,43.04,45.13,26.8,7.0,3.1,1.7,19,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2004,20028417.20,2020,7,14,19,26,57.2,0.50,42.46,46.29,18.0,6.7,3.0,1.5,10,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2005,20032853.02,2020,7,14,20,40,53.0,,42.69,48.38,18.0,6.8,,1.6,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2006,20034529.28,2020,7,14,21,8,49.3,,41.88,45.87,15.0,6.2,,1.2,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2007,20040376.90,2020,7,14,22,46,16.9,0.52,43.11,44.32,15.0,6.0,2.7,1.1,16,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2008,20041156.10,2020,7,14,22,59,16.1,0.50,43.10,44.30,14.8,6.2,2.8,1.2,16,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2009,20044219.20,2020,7,14,23,50,19.2,0.46,42.63,48.31,16.6,9.0,3.7,2.8,23,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2010,20054041.80,2020,7,15,2,34,1.8,0.35,42.66,44.96,14.0,5.9,2.7,1.1,9,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2011,20078273.83,2020,7,15,9,17,53.8,,42.36,47.77,15.0,6.3,,1.3,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2012,20085339.80,2020,7,15,11,15,39.8,0.31,44.90,37.59,0.0,6.2,2.6,1.2,3,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2013,20085739.10,2020,7,15,11,22,19.1,0.48,44.84,37.62,0.0,6.2,2.7,1.2,3,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2014,20092405.46,2020,7,15,13,13,25.5,,42.39,45.87,6.0,6.3,,1.3,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2015,20100332.80,2020,7,15,15,25,32.8,0.33,42.79,46.22,6.8,6.8,2.9,1.6,14,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2016,20103314.30,2020,7,15,16,15,14.3,0.79,43.01,45.31,26.7,6.8,3.1,1.6,14,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2017,20123312.67,2020,7,15,21,48,32.7,,41.94,48.17,15.0,6.2,,1.2,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2018,20162578.70,2020,7,16,8,42,58.7,,42.41,47.08,9.0,5.4,,0.8,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2019,20164286.15,2020,7,16,9,11,26.2,,42.41,47.00,9.0,6.3,,1.3,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2020,20168709.90,2020,7,16,10,25,9.9,0.37,44.82,37.64,0.0,6.0,2.2,1.1,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2021,20168769.10,2020,7,16,10,26,9.1,0.28,44.80,37.66,0.0,6.2,2.0,1.2,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2022,20181116.86,2020,7,16,13,51,56.9,,42.75,46.06,9.0,5.1,,0.6,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2023,20185465.10,2020,7,16,15,4,25.1,0.69,42.89,45.71,15.4,7.6,3.2,2.0,13,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2024,20188683.80,2020,7,16,15,58,3.8,0.59,44.06,40.60,16.9,7.1,3.1,1.7,6,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2025,20191677.94,2020,7,16,16,47,57.9,,42.81,47.51,9.0,5.8,,1.0,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2026,20192128.17,2020,7,16,16,55,28.2,,42.34,46.18,3.0,5.8,,1.0,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2027,20203535.23,2020,7,16,20,5,35.2,,41.76,47.60,6.0,7.5,,1.9,13,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2028,20226753.00,2020,7,17,2,32,33.0,0.18,44.34,39.44,2.0,4.9,2.0,0.5,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2029,20237452.90,2020,7,17,5,30,52.9,0.73,44.98,42.06,10.4,7.8,3.3,2.1,14,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2030,20245818.84,2020,7,17,7,50,18.8,,42.95,45.77,18.0,6.3,,1.3,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2031,20257362.80,2020,7,17,11,2,42.8,0.32,44.01,41.62,0.0,6.7,3.0,1.5,8,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2032,20278119.20,2020,7,17,16,48,39.2,0.31,44.07,39.60,11.9,6.0,2.6,1.1,5,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2033,20293668.70,2020,7,17,21,7,48.7,0.71,43.03,46.73,5.3,5.0,2.2,0.6,9,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2034,20303155.90,2020,7,17,23,45,55.9,,42.99,46.98,3.0,4.3,,0.2,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2035,20304250.80,2020,7,18,0,4,10.8,0.64,43.51,44.20,12.1,5.8,2.4,1.0,14,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2036,20308896.36,2020,7,18,1,21,36.4,,42.26,46.00,6.0,5.7,,0.9,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2037,20312632.55,2020,7,18,2,23,52.6,,42.14,45.82,9.0,6.0,,1.1,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2038,20316064.37,2020,7,18,3,21,4.4,,42.68,48.37,9.0,7.4,,1.9,15,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2039,20329372.30,2020,7,18,7,2,52.3,0.14,44.02,42.96,13.1,4.8,2.2,0.4,6,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2040,20344433.70,2020,7,18,11,13,53.7,,42.74,48.21,18.0,6.8,,1.6,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2041,20347989.15,2020,7,18,12,13,9.2,,42.68,48.42,15.0,7.4,,1.9,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2042,20358466.78,2020,7,18,15,7,46.8,,42.79,46.27,3.0,5.3,,0.7,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2043,20371596.58,2020,7,18,18,46,36.6,,42.90,46.79,6.0,4.0,,0.0,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2044,20388377.90,2020,7,18,23,26,17.9,0.12,44.07,42.79,13.6,2.9,1.8,-0.6,5,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2045,20399966.40,2020,7,19,2,39,26.4,0.61,42.78,46.32,6.1,5.6,2.7,0.9,13,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2046,20403603.26,2020,7,19,3,40,3.3,,41.27,46.84,30.0,7.1,,1.7,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2047,20435542.40,2020,7,19,12,32,22.4,0.10,43.90,43.04,11.6,3.7,1.7,-0.2,5,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2048,20435978.20,2020,7,19,12,39,38.2,0.30,43.90,42.95,10.0,3.2,1.6,-0.4,5,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2049,20477698.00,2020,7,20,0,14,58.0,0.52,41.49,47.72,17.0,5.9,2.2,1.1,6,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2050,20485686.61,2020,7,20,2,28,6.6,,42.88,46.95,6.0,3.5,,-0.3,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2051,20494220.17,2020,7,20,4,50,20.2,,42.98,46.96,6.0,4.2,,0.1,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2052,20498700.30,2020,7,20,6,5,0.3,0.15,42.99,47.08,14.2,5.0,1.9,0.6,5,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2053,20517824.50,2020,7,20,11,23,44.5,0.49,44.85,37.65,0.0,6.7,2.6,1.5,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2054,20525813.89,2020,7,20,13,36,53.9,,42.41,46.06,6.0,6.3,,1.3,9,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2055,20533663.12,2020,7,20,15,47,43.1,,42.88,47.09,6.0,4.2,,0.1,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2056,20561265.45,2020,7,20,23,27,45.5,,41.73,47.63,24.0,5.7,,0.9,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2057,20565230.82,2020,7,21,0,33,50.8,,42.59,49.09,30.0,7.5,,1.9,16,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2058,20568665.42,2020,7,21,1,31,5.4,,42.21,48.54,24.0,6.9,,1.6,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2059,20570247.49,2020,7,21,1,57,27.5,,42.28,48.34,18.0,7.2,,1.8,15,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2060,20575836.64,2020,7,21,3,30,36.6,,41.56,47.49,9.0,6.4,,1.3,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2061,20577377.33,2020,7,21,3,56,17.3,,42.92,46.98,3.0,3.3,,-0.4,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2062,20579382.08,2020,7,21,4,29,42.1,,41.20,48.10,18.0,7.5,,1.9,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2063,20601707.04,2020,7,21,10,41,47.0,,42.35,46.47,18.0,6.3,,1.3,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2064,20618917.69,2020,7,21,15,28,37.7,,43.05,47.72,6.0,6.6,,1.4,8,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2065,20625332.00,2020,7,21,17,15,32.0,0.50,42.20,45.88,15.6,7.4,3.2,1.9,16,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2066,20625840.30,2020,7,21,17,24,0.3,0.38,44.23,40.30,0.0,5.4,2.0,0.8,5,взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2067,20639009.88,2020,7,21,21,3,29.9,,43.06,47.01,9.0,4.3,,0.2,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2068,20643259.16,2020,7,21,22,14,19.2,,42.99,47.11,6.0,4.0,,0.0,3,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2069,20656775.30,2020,7,22,1,59,35.3,0.86,41.89,43.78,19.2,7.5,3.3,1.9,13,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2070,20678214.40,2020,7,22,7,56,54.4,0.28,42.64,48.33,21.2,8.5,3.7,2.5,15,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2071,20688875.40,2020,7,22,10,54,35.4,0.51,42.31,46.07,16.8,6.0,3.0,1.1,8,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2072,20689864.80,2020,7,22,11,11,4.8,,42.45,46.85,9.0,4.5,,0.3,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2073,20693795.60,2020,7,22,12,16,35.6,0.65,44.81,37.66,0.0,5.6,2.3,0.9,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2074,20695309.70,2020,7,22,12,41,49.7,0.36,44.80,37.66,0.0,6.2,2.4,1.2,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2075,20700144.69,2020,7,22,14,2,24.7,,42.73,46.40,9.0,4.8,,0.4,6,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2076,20711758.90,2020,7,22,17,15,58.9,,42.57,48.31,9.0,8.3,,2.4,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2077,20739695.80,2020,7,23,1,1,35.8,0.19,43.90,43.02,8.1,3.5,1.5,-0.3,7,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2078,20751824.50,2020,7,23,4,23,44.5,0.85,42.42,43.26,11.8,6.7,2.9,1.5,7,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2079,20751884.00,2020,7,23,4,24,44.0,0.05,42.42,43.35,10.0,6.7,2.9,1.5,3,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2080,20756746.44,2020,7,23,5,45,46.4,,43.03,47.05,6.0,4.8,,0.4,5,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2081,20758994.00,2020,7,23,6,23,14.0,0.83,44.27,43.89,16.6,8.6,3.9,2.6,38,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2082,20774106.80,2020,7,23,10,35,6.8,0.25,44.69,37.73,9.5,6.3,2.2,1.3,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2083,20774524.00,2020,7,23,10,42,4.0,0.28,44.70,37.74,19.0,6.3,2.3,1.3,3,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2084,20780520.20,2020,7,23,12,22,0.2,0.14,43.80,41.12,12.0,5.0,2.8,0.6,3,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2085,20784926.80,2020,7,23,13,35,26.8,,42.47,46.84,24.0,7.2,,1.8,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2086,20804363.51,2020,7,23,18,59,23.5,,41.66,46.73,9.0,7.3,,1.8,12,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2087,20815955.57,2020,7,23,22,12,35.6,,41.01,47.54,18.0,7.4,,1.9,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2088,20823456.77,2020,7,24,0,17,36.8,,42.76,48.44,9.0,6.4,,1.3,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2089,20823823.65,2020,7,24,0,23,43.7,,42.61,48.22,6.0,8.2,,2.3,15,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2090,20833403.82,2020,7,24,3,3,23.8,,42.59,48.35,15.0,6.9,,1.6,15,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2091,20849731.31,2020,7,24,7,35,31.3,,42.93,47.14,9.0,5.3,,0.7,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2092,20853683.51,2020,7,24,8,41,23.5,,41.98,48.21,18.0,7.8,,2.1,15,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2093,20855980.40,2020,7,24,9,19,40.4,0.41,44.27,42.62,7.5,7.2,3.3,1.8,11,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2094,20856145.30,2020,7,24,9,22,25.3,0.28,44.23,42.69,23.8,6.0,2.7,1.1,10,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2095,20863002.98,2020,7,24,11,16,43.0,,42.63,45.48,18.0,7.0,,1.7,10,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2096,20863454.62,2020,7,24,11,24,14.6,,41.07,49.51,30.0,8.4,,2.4,4,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2097,20863647.20,2020,7,24,11,27,27.2,0.59,44.89,37.62,0.0,6.6,2.7,1.4,4,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2098,20863698.50,2020,7,24,11,28,18.5,0.34,44.82,37.64,0.0,6.0,2.4,1.1,3,возм. взрыв,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2099,20867901.70,2020,7,24,12,38,21.7,0.81,42.91,48.15,15.8,9.5,4.1,3.1,31,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2100,20899766.40,2020,7,24,21,29,26.4,0.38,42.86,45.78,7.7,6.2,2.7,1.2,6,,NOGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2101,20905716.43,2020,7,24,23,8,36.4,,42.21,48.02,18.0,6.5,,1.4,11,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2102,20912772.70,2020,7,25,1,6,12.7,0.51,42.77,45.71,39.9,7.0,3.1,1.7,13,,OBGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2103,20913854.60,2020,7,25,1,24,14.6,0.25,44.05,43.09,10.2,5.3,1.7,0.7,8,,CWGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2104,20946847.17,2020,7,25,10,34,7.2,,42.72,45.50,18.0,7.0,,1.7,7,,DAGSR,
,,,,,,,,,,,,,,,,,,,,,,,,,,NCA20 2105,20949196.40,2020,7,25,11,13,16.4,0.49,43.22,43.58,20.5,6.8,3.3,1.6,14,,OBGSR,
